38.9,0.805,0,8.29
36.6,0.809,0,8.29
34.6,0.82,0,8.29
33,0.837,0,8.29
32.6,0.845,0,8.29
33.3,0.837,0,9.81
33,0.817,0,9.81
32.1,0.8,0,9.81
31,0.792,0,9.81
29.3,0.786,0,9.81
28.5,0.788,0,9.81
28.6,0.793,0,9.81
27.7,0.799,0,9.81
28.9,0.808,0.004,9.81
31.8,0.808,0.044,9.81
33.9,0.798,0.108,9.81
35.2,0.786,0.138,9.81
35.7,0.778,0.167,9.81
34.8,0.766,0.181,9.81
34.8,0.75,0.123,9.81
34.9,0.738,0.073,9.81
36.4,0.723,0.041,9.81
39.8,0.706,0.012,9.81
40.2,0.693,0.001,9.81
39.2,0.685,0,9.81
37.7,0.679,0,9.81
35.4,0.68,0,9.81
33.1,0.695,0,9.81
31.9,0.723,0,9.81
32.6,0.754,0.032,10.85
33.1,0.781,0,10.85
32.6,0.805,0,10.85
31.3,0.818,0,10.85
30,0.831,0,10.85
30.4,0.849,0,10.85
34.3,0.862,0,10.85
38.9,0.869,0,10.85
41.5,0.868,0.001,10.85
43.1,0.861,0.018,10.85
43.4,0.843,0.047,10.85
43.7,0.831,0.085,10.85
43.4,0.838,0.116,10.85
42.9,0.83,0.125,10.85
42.7,0.822,0.12,10.85
42.6,0.812,0.089,10.85
43.8,0.801,0.053,10.85
46.8,0.788,0.018,10.85
46.8,0.774,0.001,10.85
44.7,0.765,0,10.85
42.1,0.762,0,10.85
39.2,0.767,0,10.85
36.1,0.777,0,10.85
33.8,0.787,0,10.85
34.5,0.794,0,9.36
34.7,0.8,0,9.36
34.2,0.802,0,9.36
32.9,0.8,0,9.36
31.6,0.79,0,9.36
31.9,0.772,0,9.36
35.7,0.75,0,9.36
38.9,0.725,0,9.36
40.6,0.698,0.004,9.36
41.6,0.673,0.05,9.36
41.6,0.654,0.125,9.36
41.7,0.64,0.187,9.36
41.6,0.632,0.206,9.36
41.3,0.623,0.187,9.36
41.3,0.606,0.15,9.36
41.2,0.579,0.108,9.36
42.4,0.541,0.065,9.36
45.9,0.493,0.023,9.36
46.5,0.437,0.001,9.36
44.3,0.38,0,9.36
42,0.33,0,9.36
39.2,0.307,0,9.36
36.2,0.3,0,9.36
33.9,0.309,0,9.36
34.9,0.328,0,5.43
35,0.35,0,5.43
34.6,0.373,0,5.43
33.5,0.38,0,5.43
32,0.382,0,5.43
32.4,0.395,0,5.43
36.1,0.417,0,5.43
39.5,0.432,0,5.43
41.5,0.432,0.003,5.43
42.5,0.432,0.036,5.43
42.7,0.433,0.078,5.43
42.9,0.439,0.13,5.43
42.9,0.462,0.17,5.43
42.6,0.496,0.175,5.43
42.6,0.529,0.15,5.43
42.4,0.561,0.121,5.43
43.5,0.597,0.082,5.43
46.7,0.626,0.031,5.43
47.4,0.645,0.002,5.43
45.3,0.656,0,5.43
43.1,0.658,0,5.43
40.1,0.642,0,5.43
37.2,0.616,0,5.43
35.3,0.586,0,5.43
36,0.552,0,3.75
36.2,0.519,0,3.75
36.1,0.487,0,3.75
35,0.466,0,3.75
33.7,0.443,0,3.75
33.8,0.418,0,3.75
37.5,0.399,0,3.75
40.9,0.386,0,3.75
42.7,0.374,0.007,3.75
44.1,0.358,0.067,3.75
44,0.347,0.157,3.75
43.8,0.343,0.231,3.75
43.5,0.345,0.285,3.75
42.9,0.352,0.295,3.75
42.8,0.364,0.264,3.75
42.2,0.38,0.207,3.75
42.8,0.397,0.129,3.75
46,0.412,0.048,3.75
47.9,0.426,0.003,3.75
45.9,0.439,0,3.75
43.6,0.447,0,3.75
40.6,0.447,0,3.75
37.6,0.434,0,3.75
35.7,0.41,0,3.75
36.7,0.386,0,5.23
37.1,0.365,0,5.23
36.8,0.344,0,5.23
35.8,0.333,0,5.23
34.3,0.315,0,5.23
34.4,0.297,0,5.23
37.9,0.288,0,5.23
41.7,0.282,0,5.23
44,0.276,0.007,5.23
45.6,0.263,0.068,5.23
45.5,0.253,0.145,5.23
45.2,0.251,0.208,5.23
44.5,0.253,0.249,5.23
43.5,0.255,0.267,5.23
42.8,0.257,0.233,5.23
42.1,0.26,0.196,5.23
42.4,0.267,0.129,5.23
45.6,0.269,0.051,5.23
47.2,0.274,0.003,5.23
44.4,0.275,0,5.23
41.6,0.275,0,5.23
38.7,0.276,0,5.23
36.1,0.28,0,5.23
34.7,0.284,0,5.23
35.7,0.29,0,4.36
35.6,0.298,0,4.36
35.3,0.306,0,4.36
33.8,0.31,0,4.36
32.2,0.31,0,4.36
31.5,0.307,0,4.36
32.6,0.308,0,4.36
32.7,0.31,0,4.36
35,0.314,0.008,4.36
37.6,0.32,0.05,4.36
38.2,0.331,0.113,4.36
37.7,0.342,0.17,4.36
36.7,0.351,0.211,4.36
35.5,0.355,0.228,4.36
34.8,0.356,0.215,4.36
34.2,0.355,0.173,4.36
35.1,0.358,0.119,4.36
39.7,0.366,0.048,4.36
41.9,0.371,0.004,4.36
40.3,0.37,0,4.36
37.6,0.361,0,4.36
35.4,0.342,0,4.36
33.7,0.315,0,4.36
32.4,0.293,0,4.36
33.8,0.28,0,5.46
34,0.278,0,5.46
33.6,0.282,0,5.46
32.4,0.289,0,5.46
30.7,0.293,0,5.46
29.8,0.293,0,5.46
29.7,0.295,0,5.46
28.6,0.302,0,5.46
30.2,0.312,0.007,5.46
33.3,0.315,0.038,5.46
35.3,0.312,0.091,5.46
36.2,0.314,0.143,5.46
36.5,0.325,0.185,5.46
35.6,0.337,0.221,5.46
35,0.343,0.209,5.46
34.7,0.349,0.161,5.46
35.5,0.371,0.093,5.46
39.6,0.423,0.034,5.46
41.3,0.485,0.003,5.46
40.2,0.533,0,5.46
38.6,0.564,0,5.46
36.3,0.58,0,5.46
33.6,0.602,0,5.46
31.8,0.637,0,5.46
33.1,0.676,0,6.79
33.8,0.718,0,6.79
33.7,0.757,0,6.79
32.6,0.781,0,6.79
31.4,0.79,0,6.79
31.9,0.789,0,6.79
36.1,0.782,0,6.79
40.4,0.774,0,6.79
42.6,0.772,0.008,6.79
44,0.783,0.076,6.79
44.2,0.783,0.177,6.79
44.2,0.769,0.252,6.79
44,0.753,0.293,6.79
43.6,0.733,0.282,6.79
43.4,0.709,0.264,6.79
43.1,0.692,0.206,6.79
43.9,0.686,0.138,6.79
46.8,0.696,0.053,6.79
48.3,0.713,0.005,6.79
46,0.725,0,6.79
43.5,0.747,0,6.79
40.5,0.78,0,6.79
37,0.819,0,6.79
35,0.853,0,6.79
35.9,0.873,0,8.72
36.3,0.885,0,8.72
36.1,0.887,0,8.72
34.9,0.879,0,8.72
33.5,0.866,0,8.72
33.7,0.851,0,8.72
37.6,0.833,0,8.72
42,0.809,0,8.72
43.6,0.776,0.006,8.72
44.8,0.746,0.045,8.72
44.7,0.72,0.109,8.72
45,0.703,0.152,8.72
44.9,0.682,0.154,8.72
44.7,0.64,0.139,8.72
44.9,0.579,0.114,8.72
44.9,0.522,0.076,8.72
46.3,0.531,0.042,8.72
48.9,0.633,0.016,8.72
49,0.794,0.001,8.72
46.3,0.884,0,8.72
44,0.896,0,8.72
40.9,0.892,0,8.72
37.4,0.893,0,8.72
34.8,0.875,0,8.72
35.6,0.864,0,5.54
36,0.866,0,5.54
35.6,0.866,0,5.54
34.1,0.852,0,5.54
32.8,0.807,0,5.54
32.9,0.845,0,5.54
36.6,0.868,0,5.54
40.6,0.87,0,5.54
42.3,0.885,0.008,5.54
43.5,0.889,0.056,5.54
43.7,0.881,0.126,5.54
44,0.836,0.18,5.54
44.2,0.802,0.234,5.54
43.8,0.855,0.226,5.54
43.9,0.884,0.195,5.54
44,0.886,0.14,5.54
44.7,0.867,0.109,5.54
46.9,0.84,0.046,5.54
48.3,0.81,0.006,5.54
46.6,0.778,0,5.54
43.9,0.753,0,5.54
40.9,0.731,0,5.54
37.7,0.711,0,5.54
36,0.687,0,5.54
36.8,0.635,0,6.72
37.1,0.547,0,6.72
37,0.448,0,6.72
36.3,0.397,0,6.72
35.1,0.353,0,6.72
35.2,0.315,0,6.72
38.8,0.292,0,6.72
43,0.292,0,6.72
44.6,0.337,0.01,6.72
46,0.434,0.044,6.72
46.2,0.553,0.083,6.72
46.2,0.658,0.112,6.72
46.1,0.739,0.147,6.72
45.8,0.797,0.151,6.72
46.1,0.836,0.125,6.72
46.1,0.865,0.083,6.72
47.2,0.884,0.048,6.72
48.5,0.894,0.022,6.72
49.3,0.896,0.004,6.72
47.3,0.897,0,6.72
44.7,0.896,0,6.72
41.5,0.897,0,6.72
38.4,0.897,0,6.72
36,0.898,0,6.72
36.7,0.9,0,6.79
36.6,0.9,0,6.79
36.1,0.9,0,6.79
35.1,0.9,0,6.79
33.6,0.9,0,6.79
33.4,0.9,0,6.79
36.9,0.9,0,6.79
40.1,0.9,0,6.79
42,0.9,0.008,6.79
42.9,0.9,0.059,6.79
42.9,0.9,0.12,6.79
42.8,0.899,0.197,6.79
42.4,0.899,0.248,6.79
41.6,0.899,0.249,6.79
41.4,0.899,0.227,6.79
40.9,0.9,0.182,6.79
41.1,0.9,0.117,6.79
43.6,0.9,0.056,6.79
45.9,0.9,0.007,6.79
43.8,0.9,0,6.79
40.9,0.9,0,6.79
38.2,0.897,0,6.79
35.8,0.891,0,6.79
34.4,0.884,0,6.79
35.4,0.877,0,3.76
35.3,0.87,0,3.76
34.6,0.861,0,3.76
33.5,0.85,0,3.76
31.9,0.833,0,3.76
31.3,0.808,0,3.76
32.3,0.792,0,3.76
32.3,0.792,0,3.76
34.7,0.806,0.014,3.76
37.5,0.837,0.073,3.76
38.3,0.862,0.148,3.76
38.2,0.871,0.193,3.76
37.5,0.878,0.239,3.76
36.3,0.884,0.251,3.76
35.8,0.881,0.239,3.76
35.5,0.873,0.203,3.76
36,0.865,0.147,3.76
39.5,0.864,0.073,3.76
42.5,0.87,0.008,3.76
41,0.875,0,3.76
38,0.868,0,3.76
35.8,0.855,0,3.76
34.4,0.836,0,3.76
33.4,0.817,0,3.76
34.9,0.798,0,5.62
34.6,0.78,0,5.62
33.9,0.762,0,5.62
32.8,0.728,0,5.62
31.1,0.687,0,5.62
30.2,0.641,0,5.62
30.1,0.596,0,5.62
28.7,0.549,0,5.62
30.3,0.516,0.013,5.62
33.6,0.489,0.05,5.62
36,0.472,0.091,5.62
37.6,0.463,0.116,5.62
38.3,0.449,0.132,5.62
37.6,0.429,0.129,5.62
37.3,0.402,0.104,5.62
37.2,0.382,0.076,5.62
37.7,0.358,0.049,5.62
40.5,0.334,0.023,5.62
41.9,0.313,0.004,5.62
40.7,0.299,0,5.62
38.9,0.29,0,5.62
36.4,0.29,0,5.62
33.9,0.299,0,5.62
32.3,0.313,0,5.62
33.6,0.332,0,9.67
34,0.353,0,9.67
33.6,0.374,0,9.67
32.7,0.389,0,9.67
31.6,0.407,0,9.67
31.9,0.44,0,9.67
35.8,0.5,0,9.67
40.6,0.587,0,9.67
42.6,0.684,0.008,9.67
44.1,0.77,0.031,9.67
44.5,0.822,0.054,9.67
45,0.854,0.069,9.67
45.2,0.881,0.071,9.67
44.9,0.894,0.066,9.67
45.1,0.884,0.065,9.67
44.8,0.874,0.056,9.67
45.6,0.875,0.05,9.67
47.2,0.873,0.029,9.67
48.2,0.872,0.005,9.67
46.1,0.866,0,9.67
43.2,0.857,0,9.67
40.4,0.845,0,9.67
36.9,0.834,0,9.67
34.9,0.811,0,9.67
35.8,0.76,0.062,6.62
36,0.697,0,6.62
35.5,0.642,0,6.62
34.4,0.61,0,6.62
33,0.59,0,6.62
33.3,0.575,0,6.62
37.1,0.57,0,6.62
41,0.578,0,6.62
42.5,0.621,0.017,6.62
43.5,0.7,0.068,6.62
43.6,0.76,0.139,6.62
43.7,0.787,0.204,6.62
43.4,0.803,0.249,6.62
42.8,0.81,0.281,6.62
42.9,0.809,0.231,6.62
43.1,0.793,0.187,6.62
44.8,0.777,0.107,6.62
46.3,0.766,0.047,6.62
47.8,0.759,0.008,6.62
45.7,0.754,0,6.62
43.3,0.75,0,6.62
40.3,0.752,0,6.62
37.2,0.757,0,6.62
35.1,0.756,0,6.62
35.9,0.751,0,4.93
36.1,0.748,0,4.93
35.8,0.746,0,4.93
34.7,0.746,0,4.93
33.5,0.748,0,4.93
33.6,0.753,0,4.93
37.3,0.764,0,4.93
41.1,0.776,0,4.93
42.5,0.786,0.026,4.93
43.4,0.797,0.104,4.93
43.4,0.814,0.169,4.93
43.6,0.842,0.222,4.93
43.7,0.861,0.272,4.93
43.1,0.867,0.255,4.93
43.3,0.871,0.227,4.93
43.3,0.869,0.174,4.93
44,0.864,0.126,4.93
45.8,0.859,0.074,4.93
48.4,0.854,0.012,4.93
47.1,0.851,0,4.93
44.5,0.844,0,4.93
41.4,0.828,0,4.93
37.7,0.801,0,4.93
35.6,0.763,0,4.93
36.4,0.711,0,4.52
36.6,0.653,0,4.52
36.3,0.61,0,4.52
35.4,0.594,0,4.52
34,0.597,0,4.52
34,0.598,0,4.52
37.6,0.602,0,4.52
41.2,0.603,0,4.52
42.5,0.601,0.029,4.52
43.2,0.6,0.117,4.52
43.1,0.602,0.2,4.52
43.3,0.605,0.267,4.52
43.3,0.607,0.279,4.52
42.9,0.611,0.256,4.52
43,0.608,0.23,4.52
42.8,0.596,0.2,4.52
43.9,0.575,0.13,4.52
45.6,0.555,0.065,4.52
47.7,0.544,0.012,4.52
46.1,0.536,0,4.52
43.8,0.531,0,4.52
40.8,0.523,0,4.52
37.5,0.508,0,4.52
35.4,0.487,0,4.52
36,0.46,0,3.53
36.4,0.436,0,3.53
36.4,0.418,0,3.53
35.5,0.418,0,3.53
34.1,0.438,0,3.53
34.1,0.468,0,3.53
37.8,0.495,0,3.53
41.2,0.508,0,3.53
42.6,0.508,0.022,3.53
43.6,0.497,0.089,3.53
43.5,0.48,0.177,3.53
43.4,0.462,0.249,3.53
43.1,0.456,0.284,3.53
42.3,0.471,0.306,3.53
42,0.511,0.283,3.53
41.1,0.564,0.235,3.53
41.5,0.59,0.174,3.53
42.8,0.594,0.096,3.53
46.1,0.589,0.018,3.53
44.8,0.574,0,3.53
42,0.55,0,3.53
39.4,0.517,0,3.53
36.9,0.5,0,3.53
35.2,0.506,0,3.53
35.8,0.529,0,5.16
35.9,0.55,0,5.16
35.5,0.563,0,5.16
34.7,0.574,0,5.16
33.1,0.588,0,5.16
32.4,0.601,0,5.16
33.3,0.604,0,5.16
33.1,0.588,0.001,5.16
35.5,0.55,0.038,5.16
37.8,0.51,0.129,5.16
38,0.469,0.22,5.16
37.5,0.427,0.286,5.16
36.7,0.395,0.324,5.16
35.6,0.381,0.295,5.16
35.4,0.376,0.236,5.16
35.1,0.376,0.177,5.16
35.9,0.378,0.11,5.16
39,0.377,0.051,5.16
41.9,0.364,0.009,5.16
40.5,0.344,0,5.16
38,0.33,0,5.16
35.6,0.322,0,5.16
33.7,0.324,0,5.16
33.1,0.339,0,5.16
34.2,0.366,0,7.48
34.1,0.402,0,7.48
33.5,0.441,0,7.48
32.5,0.474,0,7.48
30.6,0.493,0,7.48
29.8,0.501,0,7.48
29.8,0.502,0,7.48
28.9,0.502,0.001,7.48
30.4,0.502,0.021,7.48
32.9,0.5,0.068,7.48
34.9,0.495,0.138,7.48
35.9,0.487,0.179,7.48
36.4,0.489,0.177,7.48
35.5,0.493,0.157,7.48
35.3,0.495,0.144,7.48
34.9,0.492,0.127,7.48
35.3,0.492,0.085,7.48
37.6,0.492,0.048,7.48
40.8,0.488,0.011,7.48
40.1,0.48,0,7.48
38.5,0.465,0,7.48
36.1,0.442,0,7.48
33.4,0.417,0,7.48
32.1,0.393,0,7.48
33,0.369,0,7.04
33.6,0.348,0,7.04
33.5,0.335,0,7.04
32.5,0.336,0,7.04
31.1,0.351,0,7.04
31.4,0.377,0,7.04
35.9,0.406,0,7.04
40.6,0.432,0.001,7.04
42.5,0.452,0.016,7.04
43.6,0.462,0.058,7.04
43.6,0.474,0.111,7.04
43.8,0.488,0.155,7.04
43.9,0.502,0.175,7.04
43.4,0.51,0.177,7.04
43.6,0.514,0.156,7.04
43.5,0.513,0.114,7.04
44.4,0.517,0.071,7.04
46,0.52,0.039,7.04
47.6,0.517,0.01,7.04
45.9,0.507,0,7.04
43.2,0.485,0,7.04
40.2,0.453,0,7.04
36.7,0.412,0,7.04
34.7,0.364,0,7.04
35.3,0.33,0,7.85
35.8,0.316,0,7.85
35.6,0.321,0,7.85
34.7,0.336,0,7.85
33.3,0.36,0,7.85
33.7,0.399,0,7.85
37.3,0.44,0,7.85
40.7,0.466,0.001,7.85
42,0.481,0.027,7.85
42.8,0.497,0.098,7.85
42.5,0.513,0.173,7.85
42.5,0.532,0.223,7.85
42.1,0.554,0.28,7.85
41.5,0.574,0.297,7.85
41.5,0.588,0.254,7.85
41.2,0.608,0.204,7.85
42.1,0.639,0.143,7.85
43.5,0.659,0.083,7.85
46.5,0.665,0.018,7.85
45.1,0.68,0,7.85
42.9,0.693,0,7.85
40,0.723,0,7.85
36.5,0.765,0,7.85
34.7,0.798,0,7.85
35.4,0.824,0,10.34
35.6,0.851,0,10.34
35.4,0.865,0,10.34
34.1,0.868,0,10.34
32.7,0.871,0,10.34
33,0.875,0,10.34
36.7,0.883,0,10.34
40.6,0.887,0.001,10.34
42.2,0.886,0.018,10.34
43.1,0.885,0.055,10.34
43.2,0.883,0.08,10.34
43.5,0.88,0.106,10.34
43.5,0.878,0.109,10.34
43.2,0.877,0.108,10.34
43.3,0.876,0.098,10.34
43.2,0.874,0.091,10.34
44.2,0.872,0.071,10.34
45.3,0.87,0.036,10.34
47,0.867,0.01,10.34
45.4,0.864,0,10.34
43.1,0.864,0,10.34
40,0.863,0,10.34
37,0.864,0,10.34
34.8,0.864,0,10.34
35.3,0.863,0,9.51
35.6,0.86,0,9.51
35.1,0.854,0,9.51
33.9,0.849,0,9.51
32.6,0.844,0,9.51
32.9,0.838,0,9.51
36.4,0.833,0,9.51
39.7,0.823,0.001,9.51
41.1,0.803,0.025,9.51
41.9,0.773,0.092,9.51
41.7,0.736,0.158,9.51
41.8,0.701,0.287,9.51
41.5,0.682,0.332,9.51
41,0.677,0.342,9.51
40.8,0.669,0.34,9.51
40.4,0.651,0.287,9.51
41,0.618,0.207,9.51
41.8,0.583,0.108,9.51
45.3,0.546,0.028,9.51
44.6,0.511,0,9.51
42.6,0.48,0,9.51
39.5,0.453,0,9.51
36.2,0.427,0,9.51
34.3,0.398,0,9.51
35,0.369,0,9.1
35.1,0.358,0,9.1
34.6,0.37,0,9.1
33.2,0.385,0,9.1
31.9,0.412,0,9.1
32.1,0.465,0,9.1
35.8,0.532,0,9.1
39.5,0.596,0.001,9.1
41.1,0.656,0.024,9.1
41.9,0.724,0.069,9.1
41.8,0.785,0.123,9.1
41.8,0.826,0.186,9.1
41.6,0.846,0.206,9.1
40.9,0.853,0.161,9.1
40.7,0.854,0.126,9.1
40,0.853,0.103,9.1
40.8,0.851,0.075,9.1
42.2,0.844,0.041,9.1
44.3,0.829,0.011,9.1
42.8,0.815,0,9.1
40.1,0.808,0,9.1
37.5,0.8,0,9.1
34.8,0.779,0,9.1
33.5,0.753,0,9.1
34,0.736,0,5.17
33.9,0.737,0,5.17
33.2,0.754,0,5.17
31.9,0.783,0,5.17
30.4,0.786,0,5.17
29.9,0.774,0,5.17
31,0.757,0,5.17
31.3,0.732,0.003,5.17
33.9,0.701,0.056,5.17
36.2,0.672,0.127,5.17
36.8,0.647,0.201,5.17
36.8,0.624,0.227,5.17
36.1,0.595,0.249,5.17
35.1,0.56,0.266,5.17
34.4,0.537,0.233,5.17
33.7,0.53,0.203,5.17
33.9,0.54,0.166,5.17
35.9,0.583,0.101,5.17
39.9,0.611,0.033,5.17
39.8,0.613,0.001,5.17
37.5,0.628,0,5.17
35.2,0.642,0,5.17
33.3,0.645,0,5.17
32.6,0.64,0,5.17
33.5,0.628,0,7.89
33.3,0.617,0,7.89
32.5,0.618,0,7.89
31.5,0.647,0,7.89
29.9,0.657,0,7.89
29.2,0.646,0,7.89
28.9,0.698,0,7.89
28.2,0.802,0.002,7.89
30,0.876,0.023,7.89
33,0.899,0.071,7.89
35.1,0.9,0.118,7.89
36,0.9,0.143,7.89
36.4,0.899,0.175,7.89
35.7,0.898,0.168,7.89
34.9,0.898,0.158,7.89
34.3,0.897,0.143,7.89
34.3,0.895,0.103,7.89
35.9,0.891,0.052,7.89
38.6,0.878,0.017,7.89
39,0.849,0.001,7.89
37.9,0.827,0,7.89
35.7,0.82,0,7.89
33,0.819,0,7.89
31.5,0.82,0,7.89
32.4,0.821,0,7.65
32.9,0.822,0,7.65
32.7,0.824,0,7.65
31.6,0.811,0,7.65
30.5,0.793,0,7.65
31,0.777,0,7.65
35,0.756,0,7.65
39.3,0.73,0.002,7.65
41.4,0.701,0.035,7.65
42.6,0.689,0.097,7.65
42.9,0.678,0.171,7.65
43.3,0.664,0.232,7.65
43.2,0.665,0.237,7.65
42.7,0.678,0.233,7.65
42.8,0.673,0.204,7.65
42.4,0.632,0.183,7.65
42.9,0.601,0.137,7.65
43.7,0.57,0.082,7.65
46,0.543,0.028,7.65
45.4,0.53,0.001,7.65
42.9,0.52,0,7.65
40.1,0.505,0,7.65
36.4,0.489,0,7.65
34.1,0.474,0,7.65
34.6,0.457,0,7.23
35,0.435,0,7.23
34.8,0.41,0,7.23
33.8,0.383,0,7.23
32.5,0.357,0,7.23
32.9,0.337,0,7.23
36.6,0.329,0,7.23
40.4,0.332,0.004,7.23
42.1,0.34,0.045,7.23
42.9,0.356,0.112,7.23
42.5,0.367,0.178,7.23
42.4,0.365,0.262,7.23
41.9,0.36,0.308,7.23
41.4,0.359,0.31,7.23
41.5,0.366,0.284,7.23
41.5,0.39,0.213,7.23
42.7,0.422,0.133,7.23
44.1,0.449,0.076,7.23
46.4,0.466,0.022,7.23
45.3,0.478,0.001,7.23
43,0.486,0,7.23
40,0.483,0,7.23
36.5,0.487,0,7.23
34.2,0.5,0,7.23
34.8,0.514,0,5.28
35.1,0.521,0,5.28
34.7,0.522,0,5.28
33.6,0.524,0,5.28
32.4,0.522,0,5.28
32.7,0.511,0,5.28
36.6,0.49,0,5.28
40.9,0.465,0.002,5.28
42.7,0.44,0.029,5.28
43.6,0.423,0.083,5.28
43.6,0.413,0.135,5.28
43.7,0.406,0.195,5.28
43.7,0.4,0.237,5.28
43.2,0.397,0.247,5.28
43.1,0.397,0.245,5.28
42.8,0.396,0.219,5.28
43.6,0.396,0.18,5.28
44.1,0.396,0.108,5.28
46.5,0.4,0.034,5.28
46.5,0.407,0.001,5.28
44.1,0.414,0,5.28
41,0.42,0,5.28
37.3,0.431,0,5.28
34.8,0.445,0,5.28
35.5,0.461,0,5.01
36.1,0.479,0,5.01
35.6,0.496,0,5.01
34.6,0.515,0,5.01
33.2,0.541,0,5.01
33.5,0.571,0,5.01
36.9,0.604,0,5.01
41.2,0.639,0.004,5.01
43.1,0.674,0.039,5.01
44.4,0.704,0.089,5.01
44.5,0.728,0.141,5.01
44.9,0.748,0.182,5.01
44.9,0.764,0.209,5.01
44.7,0.776,0.228,5.01
44.8,0.784,0.207,5.01
44.8,0.791,0.151,5.01
46.1,0.796,0.104,5.01
47.3,0.801,0.055,5.01
48.7,0.809,0.018,5.01
47.4,0.819,0.001,5.01
44.9,0.83,0,5.01
41.5,0.836,0,5.01
38.1,0.833,0,5.01
35.4,0.82,0,5.01
36.2,0.801,0.049,6.42
36.6,0.781,0,6.42
36.4,0.764,0,6.42
35.3,0.755,0,6.42
33.8,0.75,0,6.42
33.8,0.749,0,6.42
37.4,0.746,0,6.42
41.7,0.744,0.001,6.42
43.7,0.739,0.01,6.42
45.2,0.732,0.024,6.42
45.5,0.725,0.043,6.42
45.8,0.72,0.056,6.42
45.7,0.714,0.067,6.42
45.1,0.705,0.068,6.42
44.7,0.693,0.072,6.42
43.8,0.678,0.074,6.42
44.2,0.669,0.057,6.42
44.9,0.667,0.041,6.42
46.3,0.665,0.015,6.42
45,0.66,0.001,6.42
42.2,0.654,0,6.42
39.1,0.646,0,6.42
36.3,0.635,0,6.42
34.6,0.618,0,6.42
35.2,0.597,0.042,9.88
35.1,0.575,0,9.88
34.5,0.551,0,9.88
33.4,0.533,0,9.88
31.6,0.513,0,9.88
30.8,0.495,0,9.88
31.4,0.479,0,9.88
32,0.464,0.004,9.88
34.4,0.448,0.032,9.88
36.8,0.422,0.087,9.88
37.1,0.394,0.138,9.88
36.6,0.363,0.222,9.88
35.6,0.339,0.287,9.88
34.3,0.33,0.31,9.88
33.8,0.337,0.273,9.88
33.5,0.341,0.207,9.88
34.3,0.349,0.121,9.88
36.7,0.369,0.075,9.88
39.6,0.397,0.027,9.88
39.5,0.425,0.002,9.88
36.8,0.45,0,9.88
34.7,0.468,0,9.88
32.9,0.475,0,9.88
32.2,0.471,0,9.88
33,0.456,0,9.77
32.8,0.435,0,9.77
31.8,0.412,0,9.77
30.2,0.389,0,9.77
28.5,0.372,0,9.77
27.8,0.365,0,9.77
28,0.365,0,9.77
27.4,0.372,0.003,9.77
29.3,0.383,0.027,9.77
32.3,0.393,0.067,9.77
34.2,0.4,0.132,9.77
35.1,0.407,0.19,9.77
35.4,0.416,0.24,9.77
34.2,0.423,0.243,9.77
33.6,0.429,0.231,9.77
33.5,0.434,0.196,9.77
34.1,0.444,0.138,9.77
36.1,0.462,0.071,9.77
39.1,0.479,0.023,9.77
39.2,0.491,0.002,9.77
37.7,0.5,0,9.77
35.4,0.505,0,9.77
32.7,0.51,0,9.77
31.1,0.514,0,9.77
32.1,0.518,0,7.96
32.5,0.519,0,7.96
31.9,0.52,0,7.96
30.8,0.53,0,7.96
29.6,0.543,0,7.96
30.1,0.545,0,7.96
34,0.531,0,7.96
38.7,0.517,0.009,7.96
41.2,0.52,0.045,7.96
42.8,0.529,0.077,7.96
43.5,0.552,0.1,7.96
44.1,0.572,0.114,7.96
44.1,0.579,0.142,7.96
43.6,0.58,0.166,7.96
43.6,0.586,0.146,7.96
43.4,0.591,0.128,7.96
44.4,0.576,0.094,7.96
45.1,0.54,0.064,7.96
46.4,0.497,0.024,7.96
45.7,0.457,0.002,7.96
43.1,0.443,0,7.96
40.4,0.454,0,7.96
36.6,0.48,0,7.96
34.1,0.491,0,7.96
34.8,0.495,0,9.24
35.3,0.49,0,9.24
34.7,0.485,0,9.24
33.4,0.477,0,9.24
32,0.461,0,9.24
32.3,0.448,0,9.24
35.6,0.439,0,9.24
39.6,0.423,0.009,9.24
41.2,0.403,0.062,9.24
42.1,0.393,0.142,9.24
42,0.386,0.217,9.24
42.2,0.375,0.259,9.24
42.3,0.376,0.258,9.24
42,0.391,0.196,9.24
42.1,0.403,0.182,9.24
42,0.403,0.146,9.24
43.4,0.396,0.096,9.24
44.6,0.388,0.049,9.24
46.2,0.381,0.018,9.24
45.3,0.377,0.002,9.24
42.7,0.368,0,9.24
39.9,0.352,0,9.24
36.7,0.336,0,9.24
34.3,0.319,0,9.24
34.6,0.3,0,10.38
34.7,0.287,0,10.38
34.1,0.271,0,10.38
32.7,0.261,0,10.38
31.3,0.257,0,10.38
31.8,0.253,0,10.38
35.3,0.254,0,10.38
39.2,0.256,0.009,10.38
41,0.265,0.053,10.38
41.7,0.276,0.11,10.38
41.7,0.291,0.164,10.38
41.8,0.305,0.211,10.38
41.7,0.312,0.212,10.38
41.4,0.313,0.195,10.38
41.8,0.312,0.167,10.38
41.9,0.313,0.124,10.38
43.6,0.319,0.078,10.38
44.8,0.33,0.04,10.38
45.7,0.343,0.016,10.38
45.2,0.358,0.002,10.38
42.8,0.366,0,10.38
39.6,0.361,0,10.38
36,0.353,0,10.38
33.6,0.342,0,10.38
34.3,0.325,0.049,10.76
34.1,0.313,0,10.76
33.3,0.313,0,10.76
32.1,0.321,0,10.76
31,0.332,0,10.76
